"presence_id";"post_id";"produit_name";"forum_name";"discussion_url";"post_date";"pseudo";"message_for_analyse"
1463512;27238896;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/douleur-brutale-sujet_159018_1.htm";"2011-01-27 12:11:30";"Jul00az";" Bonjour , Me re revoila . . . Je reviens vers vous car depuis le <DATE> novembre . . . je me suis fait mettre 1 lentille , puis une autre , puis une autre ( car a changer tous les mois ) . . . sur ma "" keratite "" de l oeil droit . . . Mais le probleme c est que desormais , il m arrive meme d avoir des crises avec la lentille . Je remet donc un peu de lubrifiant ( nom_medicament ) en cas de crise et elle passe plus ou moins vite . J ai rendez vous mi fevrier avec sois disant , un specialiste de la cornee . . . mais bon l attente est vraiment longue . . . De plus , depuis quelques jours , j ai une douleur sur le point lacrymal de l oeil gauche et je ressens quelques brulures au niveau de cet oeil . Que me conseillez vous ? A noter qu au final . . . aucun examen a part l oeil a la loupe de l ophtalmologue ne m a ete fait aussi bien que pour l oeil gauche et le droit . . . Franchement j en ai trop marre de tout ca ."
1463515;27238901;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/nette-matin-floue-sujet_155800_1.htm";"2009-05-04 13:57:47";"gas42nf";" nom_medicament c est bien , on ne sent pas les yeux secs , simplement une gene visuelle et parfois la sensation de grais de sable ou picottements ."
1463520;27238930;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/secheresse-oculaire-severe-sujet_166547_1.htm";"2018-03-11 15:52:32";"Ammrod";" Bonjour , Je souffre d une secheresse oculaire severe ( je mets beaucoup de nom_medicament , je cligne souvent des yeux de facon anormale et je suis tres gene pour lire ou sur ordinateur ) . Je suis alle chez un ophtalmo qui m a dit de prendre le masque Thera pearl pour chauffer mes yeux tous les soirs , puis les masser . En gros selon lui c est possible que j ai les glandes de meibomius bouchees . Mais la ca va faire 2 semaines que je fais ce traitement et je vois pas vraiment de progres . . . Savez vous si il pourrait il y avoir d autres causes de secheresse oculaire severe ? Il y a t il un moyen de savoir si mes glandes de meibomius sont bien bouchees ? Si des personnes ont effectue ce traitement : a t il fonctionne , et au bout de combien de temps ?"
1463523;2982922;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/secheresse-oculaire-temoignage-sujet_160609_1.htm";"2011-09-29 09:55:51";"sanfransis<U+200B>co";" J avais nom_medicament je crois en gros flacon q je mettais tous les soirs et des larmes classiques artificielles en disettes uniq a la demande . . . Je me souviens plus tres bien desolee . . ."
1463524;27238953;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/apres-operation-myopie-sujet_150779_1.htm";"2007-06-02 20:45:45";"bab90al";" pommade ? ? ? ? ? ? j utilise que les gouttes . Les noms sont : nom_medicament et Vexol 1 % . Jamais j ai eu de la pommade sur mon ordonnance . Peut tu me donner les noms de tes gouttes &amp ; pommade s . t . p . En tout cas , cela fait 3 semaines que je me suis fait opere et ma vue n est pas encore net . Toutefois , j ai essaye avec mes lunettes et c est vrai que je voie mieux sans . J ai rendez vous le <DATE> juin pour un controle . @ + +"
1463527;25354325;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/paupieres-brulures-rouges-sujet_154882_1.htm";"2008-12-22 21:37:52";"Mif74jy";" <U+FFFD>Nan je t assure ca n est pas tres grave mais moi quand je met du nom_medicament j ai l oeil parfaitement blanc , alors tu vois ne t en faits pas ce n est pas grave met du nom_medicament et basta ."
1463528;25354326;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/paupieres-brulures-rouges-sujet_154882_1.htm";"2008-12-22 22:25:54";"Mif74jy";" Je crois pas nom_medicament c est un hydratant ca fait pas de mal c est avec de l acide hyaluronique . <U+FFFD>En tout cas sur moi ca marche tres bien ."
1463529;9325346;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/paupieres-brulures-rouges-sujet_154882_1.htm";"2008-12-22 22:24:26";"galim";" J essayerias , mais je doute que les veines "" verticale "" dans le bas de mes yeux s en aille . Les autres dans le coin des yeux je ne me fait pas de soucis . Je met deja des gouttes refresh dans mes yeux . Je sais qu il existe des gouttes pour enlever les yeux rouge , mais il me semble que ce n est pas tres bon d en utiliser trop souvent . Je ne sais pas si c est le cas de nom_medicament . Message edite par galim le 22 / 12 / <SEQUENCE> : 34 : 29"
1463534;27238971;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/lentilles-larmes-sujet_155289_1.htm";"2009-02-23 18:03:34";"Mif74jy";" <U+FFFD> <U+FFFD>J espere ne pas etre un cas extreme . <U+FFFD>Est ce que ca peut se compter en gouttes ? <U+FFFD>au fond je ne sais pas du tout si une goutte de nom_medicament toute les 30 45 min c est extreme , mais dans la vie de tous les jours c est invivable . ."
1463537;25273728;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/conjonctivite-allergique-adoree-sujet_153788_1.htm";"2008-07-24 12:22:28";"dry43qu";" tu peux en effet utiliser des larmes artficielles , mais il faut uassi eliminer les pollens avant , sinon la larmes artificielles peuvent faire que les pollens "" stagnent "" plus longtemps dans l oeil , donc ce que je fais moi : je nettoye au serum phy et ensuite je mets une goutte d unidose . . . et je recomemnce cela plusieurs fois dans la journee . Nettoyer et ensuite hydrater . Quant aux unidoses sans conservateur ce t en cite quelques unes : ( Artelac , celluvisc , lacryvisc , refresh , larmabak , fluidaback , nom_medicament , hylocomod , etc , etc ) <U+FFFD> . Message edite par dry43qu le 24 / 07 / <SEQUENCE> : 23 : 38"
1463538;2509253;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/conjonctivite-allergique-adoree-sujet_153788_1.htm";"2008-07-24 12:22:28";"dryeyes";" tu peux en effet utiliser des larmes artficielles , mais il faut uassi eliminer les pollens avant , sinon la larmes artificielles peuvent faire que les pollens "" stagnent "" plus longtemps dans l oeil , donc ce que je fais moi : je nettoye au serum phy et ensuite je mets une goutte d unidose . . . et je recomemnce cela plusieurs fois dans la journee . Nettoyer et ensuite hydrater . Quant aux unidoses sans conservateur ce t en cite quelques unes : ( Artelac , celluvisc , lacryvisc , refresh , larmabak , fluidaback , nom_medicament , hylocomod , etc , etc ) <U+FFFD> . Message edite par dryeyes le 24 / 07 / <SEQUENCE> : 23 : 38"
1463539;19542137;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/temoignages-besoin-11-sujet_154643_1.htm";"2008-11-19 16:13:16";"ds62";" moi j ai ete opere a Somain a la Clinique Ophtalmique qu est ce que vous avez eu comme traitement apres l operation moi pendant 4 jours cilowan voltaren nom_medicament et maintenant FLUCON"
1463540;26515326;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/secheresse-oculaire-sujet_153929_1.htm";"2008-08-11 14:36:56";"dry43qu";" demandez a votre ophtalmo a essayer ceux a base de <U+FFFD>hyaluronate par exemple ( derniere generation ) sinon malheuresement apres 5 ans de compte rendus de membres je peux vous dire qu il n existe pas de goutte parfaite pour tout le monde mais chacun doit trouver son equilibre avec une ou plusieurs gouttes . mes preferees : artelac et nom_medicament ( ou similaire ) , mais cela ne veut rien dire pour vous . . . avant je preferais le celluvisc mais cela ne marche plus vraiment . . ."
1463541;26515327;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/secheresse-oculaire-sujet_153929_1.htm";"2008-08-11 14:42:33";"titchou6";" j utilise nom_medicament depuis 2 mois , mais je ne vois guere d amelioration . merci quand meme ."
1463542;23203201;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/irritation-sachant-epile-sujet_154905_1.htm";"2008-12-22 13:45:27";"dryeyes";" tu as touche quelle partie de l oeil , si c est la conjonctive cela fait moins mal ( mais tu le sens quand meme un certain temps ) , l essentiel est de preserver la cornee qui fait tres tres mal . . . essaie des collyres plus light entre tes lacryvisc , genre artelac , nom_medicament , etc car il faut voir entrentemps . . . du moins de temps en temps . . . mais c est vrai que les ophtalmos oublient parfois ce detail . . . sinon on ferme les yeux a la vitamine A et tout va bien , bon j arrete la mon sarcasme"
1463543;27239002;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/secheresse-oculaire-sujet_156554_1.htm";"2009-09-02 21:38:01";"Mif74jy";" Bah disons que certe je consomme a peu pres 6 flacons de nom_medicament mais au moins c est rembourse , ( avec la mutuelle en plus on ne paye rien ) . <U+FFFD>Difficile de t aider pour tes yeux il faudrait que tu vois un specialiste en surface oculaire si tu n as pas encore ete voir . <U+FFFD>Ca te brule pas sur les paupieres ?"
1463545;27238998;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/secheresse-oculaire-sujet_156554_1.htm";"2009-09-02 15:27:40";"Mif74jy";" Ou comment faire de l argent sur le dos des malades avec de la pub http : / / www . horus pharma . com / pd [ . . . ] nom_medicament . pdf <U+FFFD>In nom_medicament we trust Message cite 1 fois"
1463546;25355021;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/syndrome-tres-severe-sujet_162842_1.htm";"2013-05-23 16:13:34";"nic84pi";" Cool un camarade de galere^^ Jvais me renseigner pour sulfalerm et tout mais jpense que c est pour sjorens et donc sous ordonnance . . . Sinon jtourne a hylovis / nom_medicament no conservateurs donc c est bon de ce cote la Vous avez essayer la ciclosporine ( restasis aux usa ) ? ? C est pour les yeux tres secs et c est delivres par les 15 20 et aux hopitaux . Moi apres 3 mois j ai toujours pas d amelioration significative . . . Pour blepharite , dysfonctionnement meibomien = > compresse chaude ouai et essayer aussi la doxycycline Sinon jvous conseille les omega 3 ( y a le dioptec , bon faut en prendre 4 par jour pour esperer avec quoique ce soitet l huile de <PRENOM> ( dans les magasins <VILLE> ) ) . Apres les bouchons je les aurais dans 2 semaines jvous dirais comment c est . Je sais qu en dernier ressort , pour les cas extremes y a les lentilles sclerales et les gouttes au serum ) Enfin voila le temps est tres long , j attend desesperement un soulagement . . . Vous souffrez depuis cb de temps vous ? et pour quelles raisons ? ?"
1463554;27225713;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/operation-laser-femtosecond-sujet_159676_1.htm";"2011-03-31 18:50:17";"tli09hr";" Moi j ai eu le meme pb , je suis operee depuis 2 semaines mon oeil gauche n est pas nette par rapport a l oeil droite . Je suis retournee voir mon chirurgien a la clinique et apres un controle il m a dit que mon oeil gauche est trop sec du coup ca explique mon astimate du coup il m a prescrit les gouttes lubrifiant ( nom_medicament ) en plus pour cet oeil . Donc je dois mettre 4 goutes par jour en plus de gouttes tobradex et systane et refresh . J en ai pour 53 EUROS par mois non rembourses ( nom_medicament + SYSTANE ) pendant 3 mois eh oui ca revient cher . mais j espere que ca vaut le coup que je verrai bien dans 3 mois comme il m a dit . Avec le recul si je savais tous ces contraintes ( yeux secs et vison un oeil pas nette ) je ne serais pas operee ! ! ! cette operation n est pas a prendre a la legere ! ! !"
1463555;12654967;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/maladies-auto-immunes/syndrome-gougerot-sjogren-sujet_11_1.htm";"2008-09-21 08:53:15";"fanfanetda<U+200B>n";" coucou <U+FFFD>c est <U+FFFD>FA <U+FFFD>NFAN <U+FFFD>je <U+FFFD>vous <U+FFFD>donne <U+FFFD>des <U+FFFD>nouvelles <U+FFFD>quand <U+FFFD>j aurai <U+FFFD>les <U+FFFD>resultats <U+FFFD>de <U+FFFD>la <U+FFFD>biopsie <U+FFFD> <U+FFFD> en <U+FFFD>fevrier <SEQUENCE> <U+FFFD> on <U+FFFD>a <U+FFFD>essaye <U+FFFD>pilocarpine <U+FFFD> cela <U+FFFD>a <U+FFFD>aggrave <U+FFFD> les <U+FFFD>douleurs <U+FFFD> comme <U+FFFD>vous <U+FFFD>les <U+FFFD>copines <U+FFFD>je <U+FFFD>souffre <U+FFFD>beaucoup <U+FFFD> <U+FFFD>en <U+FFFD>ce <U+FFFD>moment <U+FFFD>pour <U+FFFD>les <U+FFFD>yeux <U+FFFD> je <U+FFFD>mets <U+FFFD> nom_medicament PLUS <U+FFFD> <U+FFFD>IXPRIM <U+FFFD>ET <U+FFFD>RIVOTRIL <U+FFFD>pour <U+FFFD>la <U+FFFD>FIBRO <U+FFFD> ET <U+FFFD>INJECTIONS <U+FFFD>D ACUPAN <U+FFFD> quand <U+FFFD>les <U+FFFD>poussees <U+FFFD>sont <U+FFFD>trop <U+FFFD>fortes <U+FFFD> mais <U+FFFD>pas <U+FFFD>de <U+FFFD>miracles <U+FFFD> <U+FFFD>a <U+FFFD>bientot <U+FFFD> courage <U+FFFD> a <U+FFFD>toutes <U+FFFD>"
1463556;9311686;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/photosensibilite-secs-dure-sujet_156356_1.htm";"2009-08-03 23:30:01";"Profil supprimé";" Oui , il faut que je commence a prendre serieusement note de ce qui me gene ou non ( pour l instant , j en suis encore a l heure des deductions ) . Certaines boucles d oreille ( + toc ) me grattouillent et parfois , les huiles me brulent sur le visage , meme les naturelles <VILLE> etc . Mon index a egalement gonfle tout a l heure , rougi et gratte ( rapport ? ) . . . Mais que se passe t il . . . j ai vraiment un truc tordu qu on ( = les ophtalmos qui s en foutent ? ) n a pas encore decele ! Meme si tu n es pas certain pour le sport , les omega 3 et le magnesium je ne pense pas que ca te fera du mal ( du moins pas aux yeux ) , <PRENOM> ! nom_medicament sans miroir , comment ca ? A cause des reflets ?"
1463559;9311822;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/photosensibilite-secs-dure-sujet_156356_1.htm";"2009-09-19 02:48:27";"Profil supprimé";" Tiens pendant que j y pense , j en avais eu il y a deux mois , de la cortisone . Bien entendu , ca ne l avait rien fait . La , je trouve nom_medicament bien sympa mais j ai l impression que les autres traitements me brulent , m irritent , comme s il y avait une bouteille de javel a mes cotes . Tout a l heure ce fut la torture au Lavomatic et il ne faudrait pas qu on m enferme chez un coiffeur !"
1463560;9311829;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/photosensibilite-secs-dure-sujet_156356_1.htm";"2009-09-21 23:55:44";"Profil supprimé";" OK : avant j etais comme toi ( j ai toujours eu les yeux un peu secs mais rien a voir avec maintenant ) mais je supportais tres tres bien le soleil , enfin disons que je ne me posais meme pas la question . Ma perception du monde a change . J espere que tes autres problemes ne sont pas trop graves ? Moi j ai une autre pathologie deja bien installee , certes je ne vais pas en mourir demain mais ca reste parfois assez invalidant ces trucs qu on ne sait pas soigner . Je remets quand meme pas mal de nom_medicament et les boites sont petites . . . aie ! J espere que ca va aller pour le renouvellement . Sinon pour la blepharite l ophtalmo n avait pas l air sure sure mais disons qu elle a vu immediatement que j avais les yeux trrres tres secs ( elle a meme appele un stagiaire pour lui montrer le phenomene ) en m expliquant que si une personne "" normale "" peut se contenter de cligner des yeux toutes les dix secondes pour le renouvellement , il faudrait que je le fasse moi plusieurs fois par seconde ce qui bien entendu ne me vient pas comme ca machinalement . Et puis ca se voit a l <U+FFFD>il nu je trouve qu ils sont secs : je ne sais pas si je deviens parano mais je trouve que sur mes amis il y a comme un liquide assez sympa dessus alors que sur moi ca fait comme un vieil <U+FFFD>uf sans coquille ( encore heureux . . . aie ! ) rougi et mal en point , on dirait meme qu il y a comme une petite cicatrice a un endroit . Celluvisc je n en ai pas eu , en revanche j ai Artelac , Fluidabak , Naabak . . . on ne m a pas dit si je pouvais faire des melanges ou s il fallait que j en arrete certains . <U+FFFD>"
1463561;9311836;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/photosensibilite-secs-dure-sujet_156356_1.htm";"2009-09-24 22:47:01";"Profil supprimé";" Okei bon si dryeyes l intello le dit c est que c est vrai . . . je suis pas aussi pointu que lui en la matiere <U+FFFD>Malgre tout pour moi le froid diminue les secretions de glycoproteines , le meibum devient plus compact . . sur l allergie et l inflamation de la surface de l oeil ok le froid ameliore mais mon avis est que c est au cas par cas moi je sais que le chaud m a pas mal ameliore mon etat . <U+FFFD>Et etait catastrophique en hiver . . le froid hyper douloureux . . <U+FFFD>Des questions tres importantes <U+FFFD>Quand je sors oai je garde toujours un flacon de nom_medicament avec moi . <U+FFFD>Au debut j en prenais deux car il arrive que un se casse en utilisant mais maintenant j en prend plus que un . <U+FFFD>J en met . . devant les gens alors ce que je fais je montre bien mon flacon devant tout le monde avant et surtout apres c est tres important ca permet de "" normaliser "" la chose et surtout les flacons de nom_medicament sont plutot esthetique alors ca va . <U+FFFD> Depuis deux semaines c est un peu dur pour moi car pendant une grande partie de l ete j avais moins les yeux secs , genre 3 4 gouttes par jours et la c est revenus comme avant . <U+FFFD> Pour conduire je conduis comme un porc . . ( mais ca c est depuis toujours xd ) <U+FFFD>plus serieusement ca me pose aucuns soucis je met mes gouttes en conduisant j enleve mes lunettes je garde les yeux sur la route et j instille . <U+FFFD>Pour travailler . <U+FFFD>J ai passe l ete a carrefour en caisse et ca me posai aucuns soucis mis a part je devais pas aller au froid . <U+FFFD> Devant l ordinateur . <U+FFFD>J ai passe beaucoup de temps devant mon ordi mobile sans trop de soucis il faut se tenir droit et le regard toujours vers le bas et un eclairage . <U+FFFD>J essaie maintenant de limiter au maximum mon temps devant l ordi par ex la j avais supprime mon compte docti car je passai trop de temps ( 4 5 h par jour . . ) et finalement je l ai recree : / ^^ <U+FFFD>Je devrai bosser devant un ordi plus tard normalement . <U+FFFD>Sortir . <U+FFFD>En boite pas facile du tout avec la chaleur mais surtout l espece de fumee pour faire joli une catastrophe ca c est sur ils pensent pas a nous pour ca . . . <U+FFFD>On passe notre temps a fuir les fumeurs comme la peste ^^ ca c est chiant par contre <U+FFFD>Sinon tout est ok . <U+FFFD>Faire ses courses <U+FFFD>La pareil les gouttes avec nous . <U+FFFD>En fait pour resumer le plus chiant c est les remarques de la famille parce que par moment j en met vraiment beaucoup et il comprennent pas , ( je m engueule regulierement ) et aussi le regard des gens que l on connait pas c est difficile de mettre des gouttes devant eux . <U+FFFD>J ai beau avoir des douleurs , etre gene , avoir un mal fou a faire en sorte que les yeux se desseche pas pendant la nuit , mettre de la pommade vit A suffisamment sans en mettre trop un vrai calvaire ce truc . . . <U+FFFD> Mon principale souci en ce moment est la bronchite chronique que j ai peur pourra m handicaper plus tard dans mon travail car je supporte mal les salles ou il y a beaucoup d ordi . <U+FFFD>Courage ! pour la photophobie . <U+FFFD>Il y aura des cicatrisants prochainement qui la diminueront . <U+FFFD>Prends tu la ciclosporine ? Message cite 1 fois"
1463562;9311825;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/photosensibilite-secs-dure-sujet_156356_1.htm";"2009-09-21 22:46:13";"Profil supprimé";" Bonjour les filles . <U+FFFD> les yeux secs c est chiant . <U+FFFD> ( mais en ce moment d autres soucis me gene plus alors je relativise suis pas specialement un cas tres grave , jamais eu de keratite notamment , peu de photophobie ) <U+FFFD>Moi quand il fait chaud dans une piece au bout d un moment j ai les paupieres qui me pique legerement je me me presse legerement les paupieres ( sans toucher l oeil ) et la je sens que mes doigts deviennent humides . <U+FFFD>Bien sur il faut que les doigts soit propres ( j utilise un shampoingt mixa bebe pour ca ) <U+FFFD>C est comme ca que j ai pu diminuer mes yeux secs mais quand la chaleur part et bien cela revient comme avant , ie les yeux tres secs , plus de 10 fois par jour des gouttes . <U+FFFD>Sinon je note que le nom_medicament est un peu froid c est mieux quand il est a une temperature de 25 degre ( la limite maximale ) ."
1463563;9311847;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/photosensibilite-secs-dure-sujet_156356_1.htm";"2009-10-01 22:33:29";"Profil supprimé";" Karryne , quel est ce traitement ? Et pensez vous qu une piece plus humide pourrait m etre davantage benefique ? Sinon , je suis tres en colere car le nom_medicament est hors de prix pour moi , et il faudrait ( si je veux suivre les prescriptions ) que j en achete une boite tous les trois jours pour me soigner comme il le faut , or bien entendu je n ai pas le budget ! Pourquoi ce n est pas rembourse ce machin la ? Message cite 1 fois"
1463565;9311858;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/photosensibilite-secs-dure-sujet_156356_1.htm";"2010-05-03 21:24:32";"alys12";" Bonsoir , operee lasik depuis 4 mois , deux mois tres handicapee par la secheresse occulaire alors que pas de probleme avant l operation . Ce fut le cauchemar durant deux mois avec une progression tres lente a partir du deuxieme . J ai eu un mois d arrete de travail , je ne pouvais plus etre en contact avec l air dehors . . . A quatre mois , j ai arrete le traitement par voie oral depuis trois semaines , vitamine a tjrs la nuit mais plus le jour , nom_medicament deux fois par jour encore et les yeux qui collent encore . Trois amis a moi ont eu la meme chose , je l ai appris apres coup , eux ca a dure 1 an et demi , 9 mois et 7 mois . . . . De le savoir ma donner du courage et m en donne encore . . . . Drole de truc , le chirurgien ne m avait rien dit bien sur , mon cas la enerve bien sur . . . . et toi Maeline , j ai suivi ton parcours difficile , comment vas tu aujourdhui ? Message cite 1 fois"
1463566;9311856;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/photosensibilite-secs-dure-sujet_156356_1.htm";"2009-11-03 17:25:01";"cityhunter<U+200B>62";" Pourquoi personne ne parle des collyres Larmabak et Fluidabak ? Ce sont des larmes articficielles peu onereuses , remboursees par la secu , et qui ne contiennent aucun conservateur pour une efficacite egale aux autres marques . Je veux pas faire de pub , mais apres m etre ruine en nom_medicament , Oxyal , Systane et j en passe , j ai reflechi et recherche avec mon pharmacien pour des larmes qui seraient a la fois remboursees et sans conservateurs , ce qui n est pas chose aisee . Et non avons trouve les larmes des laboratoires <PRENOM> ( un labo francais en plus , cocoricooooo ! ) . <U+FFFD>Perso j ai fini de me ruiner dans les autres collyres "" miracles "" . Ceux que j utilise actuellement sont tres bien surtout fluidabak . Et puis ne perdez pas espoir . Il arrive que la secheresse reparte comme elle est venue , pour des raisons que l on ignore . Perso elle m a laisse tranquille pendant une annee entiere durant laquelle j ai change drastiquement mon mode de vie ( une annee d etude en Angleterre ) avant de revenir au moment meme ou je rentrais en <PRENOM> pour trouver du boulot . Bizarre non ?"
1463570;9311828;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/photosensibilite-secs-dure-sujet_156356_1.htm";"2009-09-21 23:22:44";"Profil supprimé";" Moi j adore nom_medicament parce que il est a la fois pratique et super bien tolere a l inverse de celluvisc ou il faut pas en mettre beaucoup car sinon cela fait l inverse ca desseche l oeil ( toujours avec cette histoire de glycoproteines )"
1463572;9311826;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/photosensibilite-secs-dure-sujet_156356_1.htm";"2009-09-21 23:08:45";"Profil supprimé";" Le nom_medicament je l adore c est le seul que je tolere il est impeccable ! <U+FFFD> En revanche quand je presse un peu mes paupieres ca me brule et je sens qu elles sont un peu gonflees ( c est d ailleurs bien visible ) . . . Sinon comment definit on la photophobie ? Comment sais tu que tu es peu atteint <PRENOM> ? Tu peux te passer de solaires par exemple ? Moi j en veux enormement a tous ceux qui mettent leurs phares ca fait trop mal ( reaction epidermique bien sur ) . Ils ne comprennent sans doute pas mes regards mauvais ."
1463574;9311688;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/photosensibilite-secs-dure-sujet_156356_1.htm";"2009-08-04 01:11:25";"Profil supprimé";" Mais ca marche uniquement avec la marque nom_medicament j ai essaye avec hylocomod et aqualarm intensive et ce n est pas possible ."
1463579;27227084;"VISMED";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/yeux-lentilles-rigides-sujet_166373_1.htm";"2017-11-01 20:30:41";"spifette";" Le nom_medicament et le celluvisc n ont pas la meme compo ? Message cite 1 fois"
